parlspeech_id,n_speech,min_date_speech,max_date_speech,mean_terms_speech,pageid,wikidataid
Jürgen Herrmann_CDU/CSU,34,2003-01-16,2012-01-20,733,900934,Q1310121
Jürgen Heyer_SPD,5,1995-03-17,2000-06-09,717.4,NA,NA
Jürgen Klimke_CDU/CSU,105,2003-01-16,2017-06-22,653.7333333333333,985064,Q1717353
Jürgen Koppelin_FDP,1001,1991-03-12,2013-06-25,243.49150849150848,174104,Q1717375
Jürgen Kucharczyk_SPD,25,2006-02-10,2009-07-02,557.4,985040,Q1717388
Jürgen Martens_FDP,23,2018-02-02,2018-12-14,348.5217391304348,NA,NA
Jürgen Meyer_SPD,259,1991-03-14,2002-05-16,428.05405405405406,429260,Q1717479
Jürgen Möllemann_FDP,3,1991-06-06,1991-09-05,419,10892,Q65521
Jürgen Pohl_AfD,10,2017-12-13,2018-11-30,488.2,NA,NA
Jürgen Reinholz_CDU/CSU,1,2004-02-12,2004-02-12,1086,NA,NA
Jürgen Rochlitz_GRUENE,53,1995-01-20,1998-06-23,476.54716981132077,2840222,Q1717599
Jürgen Rütters_CDU/CSU,1,1995-04-26,1995-04-26,314,NA,NA
Jürgen Rüttgers_CDU/CSU,332,1991-03-12,2000-04-13,485.65361445783134,67208,Q60975
Jürgen Schmieder_FDP,50,1991-04-18,1994-06-17,549.42,237793,Q2737822
Jürgen Schmude_SPD,55,1991-03-15,1994-09-21,442.1090909090909,70938,Q65545
Jürgen Sikora_CDU/CSU,14,1993-01-15,1996-11-07,467.85714285714283,4948679,Q1717719
Jürgen Stark_independent,56,1995-11-29,1996-03-06,82.21428571428571,NA,NA
Jürgen Starnick_FDP,35,1991-06-14,1994-09-21,618.5142857142857,1864225,Q1717733
Jürgen Timm_FDP,26,1991-03-21,1994-06-29,764.1923076923077,246055,Q1717767
Jürgen Trittin_GRUENE,447,1991-10-18,2018-11-08,606.937360178971,2590,Q11762
Jürgen Türk_FDP,134,1991-06-19,2005-03-18,430.75373134328356,190061,Q1717781
Jürgen Warnke_CDU/CSU,10,1992-05-06,1998-04-23,559.4,71195,Q76101
Jürgen Wieczorek_SPD,5,2000-10-26,2003-12-11,647,2820640,Q1717829
Jürgen Zöllner_SPD,2,1997-10-30,1998-02-13,1373.5,NA,NA
Jutta Braband_PDS/LINKE,40,1991-03-14,1992-03-12,500.85,345074,Q1714588
Jutta Dümpe-Krüger_GRUENE,34,2003-01-17,2005-06-03,463.47058823529414,171991,Q1319062
Jutta Eckenbach_CDU/CSU,26,2014-03-12,2017-04-27,747.3076923076923,NA,NA
Jutta Krellmann_PDS/LINKE,178,2009-11-25,2018-06-28,320.7134831460674,4763877,Q1492112
Jutta Krüger-Jacob_GRUENE,6,2004-11-11,2005-06-16,724.5,414725,Q1714619
Jutta Müller_SPD,57,1991-05-14,2002-04-19,479.5263157894737,3279057,Q1714633
Kai Gehring_GRUENE,342,2006-09-07,2018-12-14,417.8187134502924,938595,Q109560
Kai Wegner_CDU/CSU,49,2006-06-29,2018-09-28,660,984828,Q1721361
Kai Whittaker_CDU/CSU,49,2014-03-21,2018-11-08,427.53061224489795,NA,NA
Karamba Diaby_SPD,39,2014-01-15,2018-12-14,382.7435897435897,NA,NA
Karin Binder_PDS/LINKE,165,2006-01-18,2017-06-22,409.3636363636364,937976,Q103670
Karin Evers-Meyer_SPD,43,2003-04-03,2017-06-02,797.0697674418604,490125,Q96198
Karin Jeltsch_CDU/CSU,8,1991-06-20,1993-12-02,521.125,6580302,Q1729464
Karin Kortmann_SPD,41,1999-06-24,2005-06-30,708,665587,Q1729479
Karin Maag_CDU/CSU,68,2010-01-21,2018-12-13,596.2058823529412,4748416,Q1729500
Karin Rehbock-Zureich_SPD,74,1995-02-15,2005-04-20,367.7432432432432,186971,Q1729530
Karin Roth_SPD,118,2002-11-07,2013-06-14,398.6101694915254,420566,Q1729536
Karin Schubert_SPD,5,1997-05-15,2001-03-08,1020.4,NA,NA
Karin Strenz_CDU/CSU,12,2010-09-15,2018-11-08,548.8333333333334,4724147,Q1729573
Karin Thissen_SPD,17,2015-11-26,2016-12-16,311.3529411764706,NA,NA
Karl A. Lamers_CDU/CSU,15,2009-12-03,2016-09-07,615.0666666666667,NA,NA
Karl Addicks_FDP,68,2005-03-10,2009-04-23,389.1617647058824,493128,Q121807
Karl Deres_CDU/CSU,21,1991-06-05,1994-06-29,807,244789,Q1730709
Karl Diller_SPD,213,1991-03-14,2007-05-09,400.17840375586854,173927,Q124989
Karl Hermann Haack_SPD,72,1991-06-13,1998-04-02,436.05555555555554,898910,Q1236245
Karl Holmeier_CDU/CSU,77,2010-03-04,2018-12-13,543.6753246753246,3849486,Q1731675
Karl Jung_independent,10,1995-06-21,1995-09-27,172.1,NA,NA
Karl Lamers_CDU/CSU,128,1991-03-15,2007-07-05,695.921875,916447,Q104428
Karl Lauterbach_SPD,180,2006-04-06,2018-12-13,502.77777777777777,975589,Q105676
Karl Schiewerling_CDU/CSU,228,2006-06-01,2017-06-23,522.8245614035088,937479,Q1732819
Karl Stockhausen_CDU/CSU,31,1991-04-25,1994-04-13,113.29032258064517,6097212,Q1733092
Karl-Georg Wellmann_CDU/CSU,42,2006-01-26,2017-06-28,484.1190476190476,984809,Q1729775
Karl-Hans Laermann_FDP,93,1991-05-14,1998-05-07,425.38709677419354,68453,Q95842
Karl-Heinz Brunner_SPD,82,2014-01-16,2018-12-14,507.7926829268293,NA,NA
Karl-Heinz Daehre_CDU/CSU,1,2008-05-30,2008-05-30,1073,NA,NA
Karl-Heinz Funke_SPD,57,1998-10-27,2000-12-07,601.0350877192982,NA,NA
Karl-Heinz Hornhues_CDU/CSU,47,1991-03-13,2002-05-16,805.0212765957447,2934991,Q1729877
Karl-Heinz Klejdzinski_SPD,75,1992-11-12,1994-05-19,90.96,2748263,Q1269833
Karl-Heinz Paqué_FDP,1,2004-01-29,2004-01-29,669,NA,NA
Karl-Heinz Scherhag_CDU/CSU,26,1995-09-21,2002-07-05,428.1923076923077,3388174,Q1729972
Karl-Heinz Schröter_SPD,4,1991-04-18,1993-10-20,796.25,4911218,Q98351
Karl-Heinz Spilker_CDU/CSU,4,1991-06-20,1994-05-26,844.25,303755,Q103507
Karl-Heinz Wange_CDU/CSU,1,2016-11-23,2016-11-23,778,NA,NA
Karl-Hermann Haack_SPD,24,1999-01-28,2002-02-28,568.4583333333334,NA,NA
Karl-Josef Laumann_CDU/CSU,254,1991-09-18,2009-01-22,569.4251968503937,175493,Q87352
Karl-Theodor Freiherr zu Guttenberg_CDU/CSU,59,2005-12-16,2009-03-04,495.33898305084745,1025695,Q76924
Karlheinz Busen_FDP,8,2018-01-18,2018-09-28,218.875,NA,NA
Karlheinz Guttmacher_FDP,69,1991-10-30,2005-06-15,550.7246376811594,173993,Q1733800
Karsten Hilse_AfD,42,2017-11-21,2018-11-29,288,NA,NA
Karsten Klein_FDP,11,2018-05-16,2018-11-22,723.5454545454545,NA,NA
Karsten Möring_CDU/CSU,34,2014-09-11,2018-11-30,653.8823529411765,NA,NA
Karsten Schönfeld_SPD,25,1999-02-25,2005-05-11,550,2882565,Q1734477
Katarina Barley_SPD,115,2013-11-18,2018-12-13,303.1913043478261,NA,NA
Katharina Dröge_GRUENE,142,2014-02-12,2018-12-14,307.8098591549296,NA,NA
Katharina Kloke_FDP,9,2018-02-22,2018-06-14,354.44444444444446,NA,NA
Katharina Landgraf_CDU/CSU,34,2006-04-06,2016-12-16,591.3529411764706,984959,Q1735942
Katharina Willkomm_FDP,5,2018-06-29,2018-11-22,465.2,NA,NA
Katherina Reiche_CDU/CSU,114,1998-12-09,2015-07-02,778.2105263157895,280455,Q108126
Kathrin Rösel_CDU/CSU,4,2016-07-07,2017-03-30,555.75,NA,NA
Kathrin Senger-Schäfer_PDS/LINKE,35,2010-01-29,2013-06-27,444.85714285714283,4764334,Q1736525
Kathrin Vogler_PDS/LINKE,272,2009-12-02,2018-11-28,305.7757352941176,4756844,Q1736530
Katja Dörner_GRUENE,171,2009-11-26,2018-12-14,448.67251461988303,4753185,Q990401
Katja Hessel_FDP,4,2018-04-20,2018-11-08,443.75,NA,NA
Katja Keul_GRUENE,360,2009-12-03,2018-12-13,289.3027777777778,4748799,Q1736638
Katja Kipping_PDS/LINKE,206,2006-01-18,2018-12-13,459.1796116504854,110701,Q76342
Katja Leikert_CDU/CSU,20,2014-03-20,2018-12-13,586.75,NA,NA
Katja Mast_SPD,161,2006-02-09,2018-12-14,434.7391304347826,938851,Q1736645
Katja Suding_FDP,14,2017-11-22,2018-11-29,564.5,NA,NA
Katrin Albsteiger_CDU/CSU,21,2014-02-14,2017-03-31,714.4761904761905,NA,NA
Katrin Budde_SPD,3,2018-05-15,2018-11-21,983.6666666666666,NA,NA
Katrin Dagmar Göring-Eckardt_GRUENE,11,2000-03-22,2003-03-20,1340,NA,NA
Katrin Fuchs_SPD,23,1991-04-17,1998-06-18,733.4347826086956,5909718,Q1736710
Katrin Göring-Eckardt_GRUENE,3750,1998-12-10,2018-11-29,137.91386666666668,172174,Q48967
Katrin Helling-Plahr_FDP,11,2018-02-22,2018-12-13,371.09090909090907,NA,NA
Katrin Kunert_PDS/LINKE,77,2006-01-19,2015-11-12,708.9350649350649,964597,Q1736723
Katrin Staffler_CDU/CSU,12,2018-03-01,2018-12-14,503.4166666666667,NA,NA
Katrin Werner_PDS/LINKE,103,2010-01-20,2018-12-12,343.07766990291265,4750329,Q1736766
Kay Gottschalk_AfD,34,2017-11-22,2018-11-29,378.8529411764706,NA,NA
Kees de Vries_CDU/CSU,17,2014-02-20,2018-06-28,448.5882352941176,NA,NA
Kersten Naumann_PDS/LINKE,63,1998-11-12,2009-07-03,790.8095238095239,NA,NA
Kersten Steinke_PDS/LINKE,9,2010-07-01,2017-05-17,1311.2222222222222,984981,Q1739640
Kersten Wetzel_CDU/CSU,10,1991-06-20,1996-05-23,637.8,3794036,Q1739642
Kerstin Andreae_GRUENE,194,2002-11-06,2018-11-23,547.0670103092783,172202,Q95185
Kerstin Griese_SPD,121,2000-10-12,2018-11-28,670.801652892562,274725,Q1739660
Kerstin Kassner_PDS/LINKE,32,2014-02-21,2018-11-09,449.4375,NA,NA
Kerstin Müller_GRUENE,695,1994-11-23,2013-06-27,347.38129496402877,72216,Q107046
Kerstin Radomski_CDU/CSU,17,2014-04-11,2018-11-22,643.4117647058823,NA,NA
Kerstin Tack_SPD,86,2010-03-03,2018-11-28,431.5581395348837,4777570,Q1262015
Kerstin ­Vieregge_CDU/CSU,1,2018-03-02,2018-03-02,598,NA,NA
Kirsten Kappert-Gonther_GRUENE,29,2018-01-17,2018-12-13,212.93103448275863,NA,NA
Kirsten Lühmann_SPD,130,2010-03-25,2018-10-11,521.4384615384615,4748819,Q108173
Kirsten Tackmann_PDS/LINKE,204,2005-12-01,2018-11-29,607.8284313725491,984852,Q1743644
Klaas Hübner_SPD,37,2003-03-18,2009-05-28,806.4864864864865,939285,Q1744166
Klaudia Martini_SPD,3,1995-02-09,1995-02-09,539.6666666666666,NA,NA
Klaus Barthel_SPD,227,1995-02-15,2017-06-29,429.23348017621146,173261,Q95515
Klaus Beckmann_FDP,177,1991-03-20,1994-03-04,297.7683615819209,237726,Q1517871
Klaus Brähmig_CDU/CSU,120,1991-06-19,2016-04-29,555.7583333333333,173899,Q102992
Klaus Brandner_SPD,251,1998-12-10,2012-11-22,621.0756972111553,277379,Q102471
Klaus Breil_FDP,71,2009-12-04,2013-06-13,379.9718309859155,4758800,Q1744928
Klaus Bühler_CDU/CSU,12,1991-06-20,2000-04-13,391.6666666666667,2890855,Q1744955
Klaus Buß_SPD,3,1999-06-17,1999-06-17,595,NA,NA
Klaus Daubertshäuser_SPD,46,1991-03-14,1994-03-10,459.5,996086,Q1744974
Klaus Dieter Reichardt_CDU/CSU,21,1995-06-01,1997-11-13,206.28571428571428,1439323,Q1744993
Klaus Ernst_PDS/LINKE,408,2006-02-09,2018-12-13,395.88235294117646,710093,Q26206
Klaus Francke_CDU/CSU,15,1991-06-20,1998-04-30,659.2,2901381,Q1149343
Klaus Grehn_PDS/LINKE,135,1998-11-19,2002-07-05,293.2074074074074,2907455,Q1745145
Klaus Hagemann_SPD,167,1995-03-08,2013-06-12,468.5688622754491,173812,Q101662
Klaus Harries_CDU/CSU,82,1991-04-25,1994-09-21,263.109756097561,5436143,Q1745179
Klaus Hasenfratz_SPD,44,1993-06-30,2002-06-27,276.70454545454544,2458177,Q1321146
Klaus Haupt_FDP,72,1998-12-09,2005-06-15,571.0555555555555,850769,Q1596848
Klaus Hofbauer_CDU/CSU,149,1998-12-09,2009-03-04,288.248322147651,945621,Q1252496
Klaus Holetschek_CDU/CSU,29,1999-05-04,2001-09-26,313.6896551724138,2928805,Q1745235
Klaus Kinkel_FDP,244,1991-03-13,2002-06-28,1185.655737704918,66544,Q159913
Klaus Kirschner_SPD,256,1991-03-14,2005-06-02,323.76953125,174084,Q1745330
Klaus Kübler_SPD,97,1991-06-12,1994-04-28,198.8041237113402,3125229,Q109412
Klaus Lennartz_SPD,78,1991-03-14,2002-06-26,548.3333333333334,1098823,Q1237918
Klaus Lohmann_SPD,7,1991-03-21,1997-02-21,692,386753,Q1718682
Klaus Matthiesen_SPD,4,1995-05-11,1995-05-11,379,NA,NA
Klaus Mildner_CDU/CSU,3,1993-12-09,1993-12-09,515.6666666666666,6572736,Q1745461
Klaus Mindrup_SPD,36,2014-03-19,2018-11-29,587.0277777777778,NA,NA
Klaus Minkel_CDU/CSU,13,2002-12-05,2004-10-22,589.3076923076923,850831,Q1281503
Klaus Reichenbach_CDU/CSU,7,1991-03-21,1993-06-18,636.2857142857143,286279,Q1745596
Klaus Riegert_CDU/CSU,112,1992-10-29,2013-06-27,500.70535714285717,186962,Q1745611
Klaus Röhl_FDP,58,1991-06-13,1996-04-18,275.2586206896552,6095283,Q1745627
Klaus Rose_CDU/CSU,236,1991-03-13,2005-04-21,267.1525423728813,186960,Q1301096
Klaus Schucht_SPD,4,1997-01-16,1997-01-16,348,NA,NA
Klaus Töpfer_CDU/CSU,291,1991-03-14,1997-11-27,581.8556701030927,28360,Q62889
Klaus Uwe Benneter_SPD,84,2002-12-20,2009-07-03,518.9285714285714,109217,Q76289
Klaus von Trotha_CDU/CSU,6,1995-10-13,1997-10-30,416.8333333333333,NA,NA
Klaus Werner Jonas_SPD,1,2003-06-27,2003-06-27,899,266524,Q1744846
Klaus Wiesehügel_SPD,19,1998-12-10,2002-07-05,1052,1014751,Q1745865
Klaus Wolfgang Müller_GRUENE,59,1998-11-13,2000-03-24,553.1864406779661,NA,NA
Klaus Zeh_CDU/CSU,8,1992-09-10,2006-11-30,396.25,NA,NA
Klaus-Dieter Feige_GRUENE,222,1991-03-13,1994-09-21,557.4954954954954,1114023,Q1536546
Klaus-Dieter Gröhler_CDU/CSU,21,2014-02-12,2018-11-20,1018.6190476190476,NA,NA
Klaus-Dieter Kühbacher_SPD,10,1991-10-17,1995-07-13,311.5,NA,NA
Klaus-Dieter Uelhoff_CDU/CSU,33,1991-09-05,1997-11-26,588.030303030303,261254,Q1744751
Klaus-Heiner Lehne_CDU/CSU,21,1992-10-09,1994-09-21,567.3333333333334,668501,Q78218
Klaus-Jürgen Hedrich_CDU/CSU,150,1991-06-20,2005-06-30,383.9533333333333,174002,Q1744775
Klaus-Jürgen Warnick_PDS/LINKE,107,1994-11-25,1998-09-02,431.5514018691589,6088401,Q1383764
Klaus-Peter Flosbach_CDU/CSU,97,2002-11-07,2017-06-29,695.6288659793814,688543,Q1744803
Klaus-Peter Schulze_CDU/CSU,33,2014-01-30,2018-11-29,579.7878787878788,NA,NA
Klaus-Peter Willsch_CDU/CSU,165,1999-03-04,2018-11-09,480.1030303030303,984805,Q101504
KlausJürgen Hedrich_CDU/CSU,1,1999-11-05,1999-11-05,319,NA,NA
Konrad Elmer_SPD,56,1991-03-13,1994-06-30,305.44642857142856,329132,Q1781980
Konrad Gilges_SPD,143,1992-02-13,2002-06-14,332.34265734265733,2907143,Q1782007
Konrad Kunick_SPD,50,1995-05-18,2002-02-21,238.38,1820522,Q1782171
Konrad Schily_FDP,24,2006-03-28,2009-07-02,370.0416666666667,773047,Q97311
Konrad Weiß_GRUENE,240,1991-03-21,1994-09-21,554.1166666666667,946828,Q1782370
Konstantin Elias Kuhle_FDP,4,2017-12-13,2017-12-13,391.25,NA,NA
Konstantin Kuhle_FDP,14,2018-01-18,2018-11-30,489.57142857142856,NA,NA
Konstantin von Notz_GRUENE,293,2009-11-25,2018-12-12,405.1194539249147,4761874,Q1710769
Konstanze Wegner_SPD,46,1991-03-13,2001-11-29,850.8695652173913,3371634,Q1782882
Kordula Kovac_CDU/CSU,8,2014-07-03,2016-12-01,633.875,NA,NA
Kordula Schulz-Asche_GRUENE,90,2014-02-13,2018-11-09,324.22222222222223,NA,NA
Kornelia Möller_PDS/LINKE,52,2005-12-02,2012-12-13,446.7307692307692,939384,Q1768882
Krista Sager_GRUENE,146,2003-01-16,2013-06-27,595.7739726027397,72218,Q1789128
Kristin Heyne_GRUENE,58,1995-03-29,2001-12-14,726.7931034482758,541124,Q1617898
Kristina Köhler_CDU/CSU,73,2003-02-20,2009-11-26,342.6027397260274,NA,NA
Kristina Schröder_CDU/CSU,118,2010-03-04,2017-06-28,376.9830508474576,4930392,Q60848
Kurt Beck_SPD,2,1997-06-27,2008-04-24,1330.5,NA,NA
Kurt Biedenkopf_CDU/CSU,29,1993-03-05,2001-11-16,848.5862068965517,NA,NA
Kurt Bodewig_SPD,127,1998-11-20,2009-06-18,451.1732283464567,67610,Q67911
Kurt Faltlhauser_CDU/CSU,264,1991-03-12,2005-05-13,324.02272727272725,309188,Q111692
Kurt Neumann_independent,17,1998-03-25,1998-10-16,221.35294117647058,NA,NA
Kurt Palis_SPD,27,1994-05-19,2002-01-31,434.18518518518516,3370618,Q1793943
Kurt Schelter_CDU/CSU,3,2000-07-07,2000-07-07,445.6666666666667,NA,NA
Kurt Segner_CDU/CSU,6,2003-03-13,2009-04-23,492.5,984877,Q1794097
Kurt-Dieter Grill_CDU/CSU,153,1995-01-27,2005-06-30,581.8627450980392,173806,Q1570881
Lale Akgün_SPD,21,2003-03-13,2009-04-23,1041.7142857142858,237781,Q77682
Lars Castellucci_SPD,76,2014-01-30,2018-11-30,594.9078947368421,NA,NA
Lars Herrmann_AfD,19,2017-12-13,2018-11-29,343.63157894736844,NA,NA
Lars Klingbeil_SPD,108,2009-12-17,2017-06-30,559.1203703703703,517256,Q1806261
Lars Lindemann_FDP,16,2009-12-17,2013-06-27,597.3125,4761033,Q1806282
Laurenz Meyer_CDU/CSU,108,2002-12-05,2009-07-02,592.8981481481482,191661,Q96971
Leif-Erik Holm_AfD,24,2017-12-13,2018-11-20,423.9583333333333,NA,NA
Lena Strothmann_CDU/CSU,23,2003-11-27,2017-03-09,820,620699,Q1729204
Leni Breymaier_SPD,6,2018-02-21,2018-12-13,467.3333333333333,NA,NA
Leni Fischer_CDU/CSU,4,1992-01-23,1995-01-26,866.5,2748126,Q1817712
Leo Dautzenberg_CDU/CSU,129,1999-03-18,2010-11-26,621.0852713178294,290807,Q107182
Leyla Onur_SPD,43,1995-02-16,2002-03-01,557.8372093023256,2125929,Q106499
Liesel Hartenstein_SPD,106,1991-03-21,1998-05-29,525.7735849056604,3854172,Q1824290
Lieselott Blunck_SPD,60,1991-06-06,1994-06-16,215.08333333333334,3993811,Q1824295
Lilo Blunck_SPD,39,1995-02-09,1998-02-11,237.15384615384616,NA,NA
Lilo Friedrich_SPD,4,1999-11-04,2001-03-08,1107.25,663787,Q1825258
Linda Teuteberg_FDP,24,2018-02-01,2018-11-29,452.125,NA,NA
Lisa Badum_GRUENE,37,2018-01-17,2018-11-29,177.45945945945945,NA,NA
Lisa Paus_GRUENE,216,2010-01-29,2018-12-13,289.6388888888889,3948960,Q1827771
Lisa Peters_FDP,94,1991-06-14,1998-06-24,375.72340425531917,6090583,Q1827775
Lisa Seuster_SPD,17,1991-06-19,1997-10-01,798.7058823529412,237875,Q1375048
Lorenz Gösta Beutin_PDS/LINKE,32,2017-11-21,2018-11-30,297.03125,NA,NA
Lothar Binding_SPD,253,1998-12-03,2018-12-13,648.3359683794466,274971,Q75408
Lothar Bisky_PDS/LINKE,29,2006-02-16,2009-06-18,629.448275862069,110544,Q71018
Lothar de Maizière_CDU/CSU,3,1991-06-20,1991-06-20,286.6666666666667,72910,Q57412
Lothar Fischer_SPD,19,1991-11-13,1999-04-22,351.36842105263156,3130117,Q1262223
Lothar Ibrügger_SPD,161,1991-06-20,2000-01-19,200.67701863354037,174245,Q1870866
Lothar Maier_AfD,10,2018-03-16,2018-11-09,430.9,NA,NA
Lothar Mark_SPD,41,1999-05-04,2009-05-14,882.8780487804878,922350,Q1870918
Lothar Riebsamen_CDU/CSU,47,2010-03-04,2018-11-09,547.5106382978723,4748594,Q1270207
Lucia Puttrich_CDU/CSU,11,2010-01-19,2010-07-08,667.2727272727273,4617418,Q108954
Ludger Volmer_GRUENE,576,1994-11-23,2004-12-16,193.94097222222223,173298,Q1662598
Ludwig Eich_SPD,20,1991-04-17,2002-06-13,596.2,2890858,Q1524657
Ludwig Elm_PDS/LINKE,43,1994-11-25,1998-06-18,481.3488372093023,173793,Q1874349
Ludwig Stiegler_SPD,167,1991-06-12,2009-09-08,574.0598802395209,122000,Q87650
Luise Amtsberg_GRUENE,94,2014-01-15,2018-11-30,479.25531914893617,NA,NA
Lukas Köhler_FDP,22,2017-11-21,2018-12-13,436.3181818181818,NA,NA
Lukrezia Jochimsen_PDS/LINKE,102,2005-12-01,2013-06-27,521.8039215686274,422838,Q85796
Lutz Heilmann_PDS/LINKE,105,2006-02-08,2009-07-02,444.4190476190476,835970,Q77201
Lutz Knopek_FDP,20,2010-02-25,2013-06-27,516.55,4754563,Q1878133
Lutz Stavenhagen_CDU/CSU,5,1991-09-19,1991-09-19,77.6,932231,Q1878207
Lutz Stratmann_CDU/CSU,1,2005-03-16,2005-03-16,1216,NA,NA
Lydia Westrich_SPD,126,1991-04-17,2009-07-03,483.3888888888889,190042,Q1878633
Mahmut Özdemir_SPD,24,2014-01-16,2018-11-08,751.8333333333334,NA,NA
Maik Beermann_CDU/CSU,36,2014-05-09,2018-11-28,519.6388888888889,NA,NA
Maik Reichel_SPD,14,2006-05-11,2009-05-14,1126.2142857142858,964554,Q1885362
Manfred Behrens_CDU/CSU,7,2010-12-17,2016-02-25,545.7142857142857,4749360,Q1327793
Manfred Carstens_CDU/CSU,408,1991-03-20,2005-05-12,165.43872549019608,173918,Q99444
Manfred Dammeyer_SPD,1,1997-10-09,1997-10-09,582,NA,NA
Manfred Grund_CDU/CSU,231,1994-11-25,2016-11-22,379.12987012987014,173810,Q1889410
Manfred Hampel_SPD,101,1991-03-12,2001-11-29,464.7821782178218,2918250,Q1648876
Manfred Heise_CDU/CSU,14,1993-02-05,1999-09-09,329.92857142857144,2918248,Q1889464
Manfred Helmut Zöllmer_SPD,18,2003-02-13,2005-06-15,468.72222222222223,NA,NA
Manfred Kanther_CDU/CSU,132,1993-07-12,1999-12-02,581.9621212121212,66555,Q492250
Manfred Kolbe_CDU/CSU,158,1991-03-14,2013-06-13,533.993670886076,174097,Q1805208
Manfred Koslowski_CDU/CSU,8,1996-05-09,1997-09-25,332.875,6077790,Q1422544
Manfred Lischewski_CDU/CSU,3,1993-01-14,1996-02-29,740.3333333333334,3214934,Q1889660
Manfred Müller_PDS/LINKE,61,1994-11-10,1999-11-10,606.327868852459,463414,Q1889734
Manfred Nink_SPD,22,2010-05-19,2013-02-28,224.6818181818182,4519931,Q1889746
Manfred Opel_SPD,80,1991-03-20,2002-02-22,361.05,1542004,Q1889757
Manfred Overhaus_independent,18,1995-05-31,1995-05-31,115.22222222222223,NA,NA
Manfred Reimann_SPD,21,1991-03-14,1994-04-28,468.8095238095238,3398589,Q1600748
Manfred Richter_FDP,55,1991-04-26,1994-09-21,325.05454545454546,4910080,Q1889833
Manfred Schell_CDU/CSU,1,1993-09-09,1993-09-09,109,2735082,Q106202
Manfred Stolpe_SPD,101,1993-03-11,2005-04-21,550.059405940594,NA,NA
Manfred Such_GRUENE,86,1995-01-25,1998-06-25,250.84883720930233,388095,Q1890010
Manfred Todtenhausen_FDP,18,2012-05-11,2018-12-13,283,7021306,Q1295233
Manfred Weiß_CDU/CSU,1,1999-10-07,1999-10-07,1114,NA,NA
Manfred Zöllmer_SPD,124,2006-09-05,2017-03-30,592.4435483870968,673748,Q1889468
Manja Schüle_SPD,8,2018-03-01,2018-12-14,637.625,NA,NA
Manuel Höferlin_FDP,64,2010-02-25,2018-11-28,397.90625,4753707,Q1891565
Manuel Kiper_GRUENE,75,1994-11-25,1998-06-24,473.3466666666667,4969556,Q1418627
Manuel Sarrazin_GRUENE,155,2008-10-15,2018-12-12,432.9161290322581,2138344,Q1309204
Manuela Rottmann_GRUENE,26,2018-01-18,2018-10-17,239.23076923076923,NA,NA
Manuela Schwesig_SPD,138,2013-12-17,2017-06-01,417.4855072463768,NA,NA
Marc Bernhard_AfD,21,2017-11-21,2018-11-30,335.7142857142857,NA,NA
Marc Biadacz_CDU/CSU,2,2018-02-22,2018-12-13,487.5,NA,NA
Marc Henrichmann_CDU/CSU,13,2018-02-22,2018-12-13,434.53846153846155,NA,NA
Marc Jongen_AfD,25,2018-02-02,2018-12-14,386,NA,NA
Marcel Klinge_FDP,3,2018-06-29,2018-10-19,511,NA,NA
Marco Bülow_SPD,59,2003-01-31,2016-04-29,866.1864406779661,282256,Q108771
Marco Buschmann_FDP,90,2010-01-29,2018-12-13,389.1777777777778,4776834,Q1893672
Marco Wanderwitz_CDU/CSU,86,2002-12-20,2017-06-23,678.0232558139535,984824,Q107021
Marcus Bühl_AfD,5,2018-05-15,2018-11-20,559,NA,NA
Marcus Faber_FDP,6,2018-03-15,2018-11-08,514.3333333333334,NA,NA
Marcus Held_SPD,25,2014-06-26,2017-06-30,607.84,NA,NA
Marcus Weinberg_CDU/CSU,168,2006-02-16,2018-12-14,726.2380952380952,984817,Q1710453
Marga Elser_SPD,16,1999-09-30,2005-05-12,731.4375,490103,Q1744128
Margaret Horb_CDU/CSU,10,2014-02-12,2016-10-20,716.9,NA,NA
Margareta Wolf -Mayer_GRUENE,8,1994-11-24,1995-02-09,518.5,NA,NA
Margareta Wolf_GRUENE,212,1995-05-11,2007-05-24,502.91509433962267,190033,Q1894924
Margarete Bause_GRUENE,12,2018-01-31,2018-12-13,290.5,NA,NA
Margarete Späte_CDU/CSU,8,1995-10-12,2002-04-18,859.625,2655775,Q1454062
Margit Stumpp_GRUENE,34,2018-01-17,2018-11-22,183.2941176470588,NA,NA
Margitta Terborg_SPD,28,1991-06-20,1995-09-22,231.67857142857142,261271,Q1366127
Margot von Renesse_SPD,152,1991-03-13,2002-06-13,564.8486842105264,1274531,Q1453707
Margret Funke-Schmitt-Rink_FDP,41,1991-03-21,1994-06-30,556.6585365853658,6110238,Q1895408
Margrit Spielmann_SPD,24,1998-12-10,2009-07-02,678.25,672353,Q974073
Margrit Wetzel_SPD,131,1991-03-20,2009-06-17,420.40458015267177,190039,Q1895467
Maria Anna Hiebing_CDU/CSU,2,1994-04-13,1994-09-06,283,6572769,Q1276630
Maria Anna Klein-Schmeink_GRUENE,28,2009-12-17,2011-05-27,298.82142857142856,NA,NA
Maria Böhmer_CDU/CSU,216,1991-03-22,2009-03-25,449.9074074074074,156301,Q67529
Maria Eichhorn_CDU/CSU,200,1991-06-13,2009-07-02,569.42,173945,Q1895808
Maria Flachsbarth_CDU/CSU,116,2003-04-03,2015-11-06,600.2068965517242,663757,Q1895870
Maria Klein-Schmeink_GRUENE,182,2011-07-01,2018-11-29,290.85164835164835,4751521,Q1896024
